id,time,temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),sunrise (iso8601),sunset (iso8601),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),shortwave_radiation_sum (MJ/m²),city,snowfall,precipitation,rain_sum (mm),class
2319,2020-04-26 00:00:00,3.5,-1.5,-1.9,-7.0,2020-04-26 12:02:05,2020-04-27 09:31:09,26.1,36.4,102.72869,18.77,K,,,0.0,Tidak Hujan
2320,2020-04-27 00:00:00,2.3,-3.8,-2.2,-7.9,2020-04-27 11:44:57,2020-04-28 09:47:59,19.6,29.2,111.09098,15.41,K,,,0.0,Tidak Hujan
2321,2020-04-28 00:00:00,-0.7 drjt,-6.6,-4.0,-13.5,2020-04-28 11:20:38,2020-04-29 10:12:01,28.1,36.7,182.20894,10.85,K,,,0.0,Tidak Hujan
2322,2020-04-29 00:00:00,-7.2,-11.5,-13.3,-15.5,1970-01-01 07:00:00,1970-01-01 07:00:00,20.5,24.5,192.6716,15.77,K,,,0.0,Tidak Hujan
2323,2020-04-30 00:00:00,-3.1,-7.0,-9.1,-13.3,1970-01-01 07:00:00,1970-01-01 07:00:00,24.7,32.4,148.29132,17.36,K,,,0.0,Tidak Hujan
2324,2020-05-01 00:00:00,-1.3,-3.4,-7.3,-9.2,1970-01-01 07:00:00,1970-01-01 07:00:00,21.9,30.6,146.87228,13.06,K,,,0.0,Tidak Hujan
2325,2020-05-02 00:00:00,-1.1,-2.5,-6.5,-9.6,1970-01-01 07:00:00,1970-01-01 07:00:00,31.6,43.9,144.63464,11.43,K,,,0.0,Tidak Hujan
2326,2020-05-03 00:00:00,-2.5,-8.2,-6.2,-13.2,1970-01-01 07:00:00,1970-01-01 07:00:00,18.2,24.5,303.80927,14.33,K,,,0.0,Tidak Hujan
2327,2020-05-04 00:00:00,-8.1,-8.9,-12.5,-16.1,1970-01-01 07:00:00,1970-01-01 07:00:00,30.4,42.8,179.61891,14.73,K,,,0.0,Tidak Hujan
2328,2020-05-05 00:00:00,-6.6,-8.6,-11.2,-17.3,1970-01-01 07:00:00,1970-01-01 07:00:00,39.4,55.8,167.25136,16.51,K,,,0.0,Tidak Hujan
2329,2020-05-06 00:00:00,-6.2,-11.8,-10.2,-16.7,1970-01-01 07:00:00,1970-01-01 07:00:00,9.3,16.6,47.08253,22.4,K,,,0.0,Tidak Hujan
2330,2020-05-07 00:00:00,-8.2,-10.1,-13.0,-15.3,1970-01-01 07:00:00,1970-01-01 07:00:00,14.8,21.6,185.84125,17.58,K,,,0.0,Tidak Hujan
2331,2020-05-08 00:00:00,-8.2,-10.9,-12.7,-15.5,1970-01-01 07:00:00,1970-01-01 07:00:00,12.7,18.0,182.06085,17.09,K,,,0.0,Tidak Hujan
2332,2020-05-09 00:00:00,-8.4 drjt,-9.8,-12.2,-14.3,1970-01-01 07:00:00,1970-01-01 07:00:00,8.0,14.4,249.89946,16.71,K,,,0.0,Tidak Hujan
2333,2020-05-10 00:00:00,-8.9,-14.3,-13.5,-19.6,1970-01-01 07:00:00,1970-01-01 07:00:00,11.3,15.5,354.09393,23.0,K,,,0.0,Tidak Hujan
2334,2020-05-11 00:00:00,-7.7,-16.0,-12.1,-21.4,1970-01-01 07:00:00,1970-01-01 07:00:00,11.5,15.8,30.57917,26.45,K,,,0.0,Tidak Hujan
2335,2020-05-12 00:00:00,2.1,-7.0,-2.5,-11.6,1970-01-01 07:00:00,1970-01-01 07:00:00,15.9,20.5,47.92777,21.38,K,,,0.0,Tidak Hujan
2336,2020-05-13 00:00:00,3.1,-0.4,-0.2,-6.3,1970-01-01 07:00:00,1970-01-01 07:00:00,22.2,29.2,84.45164,24.47,K,,,0.0,Tidak Hujan
2337,2020-05-14 00:00:00,2.8 derajat,-1.2,-0.4,-5.8,1970-01-01 07:00:00,1970-01-01 07:00:00,13.6,18.7,116.37681,18.73,K,,,0.3,Tidak Hujan
2338,2020-05-15 00:00:00,3.0,0.4,0.3,-2.3,1970-01-01 07:00:00,1970-01-01 07:00:00,7.4,14.4,159.69838,15.28,K,,,0.0,Tidak Hujan
2339,2020-05-16 00:00:00,2.1,-1.2,-1.3,-5.4,1970-01-01 07:00:00,1970-01-01 07:00:00,14.8,18.7,341.6681,22.31,K,,,0.0,Tidak Hujan
2340,2020-05-17 00:00:00,2.6,-1.0,-0.9,-6.4,1970-01-01 07:00:00,1970-01-01 07:00:00,20.5,27.4,104.115074,27.37,K,,,0.0,Tidak Hujan
2341,2020-05-18 00:00:00,2.4,-0.5,-1.0,-6.4,1970-01-01 07:00:00,1970-01-01 07:00:00,22.3,30.6,115.92483,27.51,K,,,0.0,Tidak Hujan
2342,2020-05-19 00:00:00,2.9,-1.8,-0.3,-7.0,1970-01-01 07:00:00,1970-01-01 07:00:00,15.2,19.1,75.01634,28.17,K,,,0.0,Tidak Hujan
2343,2020-05-20 00:00:00,2.8 drjt,-3.5,-0.3,-7.3,1970-01-01 07:00:00,1970-01-01 07:00:00,9.5,14.0,160.6613,25.22,K,,,0.0,Tidak Hujan
2344,2020-05-21 00:00:00,1.0,-3.8,-1.5,-8.7,1970-01-01 07:00:00,1970-01-01 07:00:00,13.9,18.7,62.758335,28.22,K,,,0.0,Tidak Hujan
2345,2020-05-22 00:00:00,1.6,-3.7,-1.2,-8.0,1970-01-01 07:00:00,1970-01-01 07:00:00,7.6,10.8,83.707726,29.18,K,,,0.0,Tidak Hujan
2346,2020-05-23 00:00:00,-1.2 derajat celcius,-3.7,-4.2,-7.1,1970-01-01 07:00:00,1970-01-01 07:00:00,8.5,12.2,294.7228,25.63,K,,,0.0,Tidak Hujan
2347,2020-05-24 00:00:00,-1.6,-5.3,-5.4,-9.6,1970-01-01 07:00:00,1970-01-01 07:00:00,11.2,15.8,324.61002,27.76,K,,,0.0,Tidak Hujan
2348,2020-05-25 00:00:00,-1.6,-4.9,-5.0,-9.0,1970-01-01 07:00:00,1970-01-01 07:00:00,7.7,12.2,217.23492,27.05,K,,,0.0,Tidak Hujan
2349,2020-05-26 00:00:00,-1.8,-3.5,-5.1,-7.0,1970-01-01 07:00:00,1970-01-01 07:00:00,11.2,14.8,188.2659,19.93,K,,,0.0,Tidak Hujan
2350,2020-05-27 00:00:00,-1.6,-3.7,-4.7,-6.9,1970-01-01 07:00:00,1970-01-01 07:00:00,6.6,10.8,229.998,23.99,K,,,0.0,Tidak Hujan
2351,2020-05-28 00:00:00,-0.3,-5.6,-2.9,-10.5,1970-01-01 07:00:00,1970-01-01 07:00:00,11.4,15.1,59.31335,29.6,K,,,0.0,Tidak Hujan
2352,2020-05-29 00:00:00,0.2,-5.5,-2.6,-10.4,1970-01-01 07:00:00,1970-01-01 07:00:00,12.0,15.5,75.459305,31.0,K,,,0.0,Tidak Hujan
2353,2020-05-30 00:00:00,-0.8,-3.8,-4.3,-7.6,1970-01-01 07:00:00,1970-01-01 07:00:00,8.7,15.5,160.45616,27.49,K,,,0.0,Tidak Hujan
2354,2020-05-31 00:00:00,-1.3 drjt,-5.3,-3.8,-9.5,1970-01-01 07:00:00,1970-01-01 07:00:00,7.4,14.0,18.788692,28.52,K,,,0.0,Tidak Hujan
2355,2020-06-01 00:00:00,-0.1,-2.6,-3.2,-5.9,1970-01-01 07:00:00,1970-01-01 07:00:00,5.4,10.4,353.29034,24.17,K,,,0.0,Tidak Hujan
2356,2020-06-02 00:00:00,-0.4 derajat,-2.0,-3.7,-5.7,1970-01-01 07:00:00,1970-01-01 07:00:00,9.9,15.8,308.47336,20.36,K,,,0.0,Tidak Hujan
2357,2020-06-03 00:00:00,-0.7,-3.0,-4.6,-6.4,1970-01-01 07:00:00,1970-01-01 07:00:00,10.0,15.8,266.9705,21.9,K,,,0.0,Tidak Hujan
2358,2020-06-04 00:00:00,-1.9,-6.1,-5.3,-10.8,1970-01-01 07:00:00,1970-01-01 07:00:00,12.8,19.4,56.560127,30.51,K,,,0.0,Tidak Hujan
2359,2020-06-05 00:00:00,0.6,-5.5,-3.9,-11.6,1970-01-01 07:00:00,1970-01-01 07:00:00,25.3,37.8,58.416233,31.17,K,,,0.0,Tidak Hujan
2360,2020-06-06 00:00:00,0.2,-3.9,-3.5,-7.6,1970-01-01 07:00:00,1970-01-01 07:00:00,11.3,21.6,121.37288,30.75,K,,,0.0,Tidak Hujan
2361,2020-06-07 00:00:00,-0.7,-5.7,-3.7,-10.1,1970-01-01 07:00:00,1970-01-01 07:00:00,9.0,13.3,7.93122,31.46,K,,,0.0,Tidak Hujan
2362,2020-06-08 00:00:00,-0.9,-4.3,-3.7,-8.2,1970-01-01 07:00:00,1970-01-01 07:00:00,6.0,9.4,121.19241,32.58,K,,,0.0,Tidak Hujan
2363,2020-06-09 00:00:00,0.6,-2.1,-2.1,-5.7,1970-01-01 07:00:00,1970-01-01 07:00:00,6.7,11.2,86.386185,29.65,K,,,0.0,Tidak Hujan
2364,2020-06-10 00:00:00,1.5,-2.9,-1.7,-6.4,1970-01-01 07:00:00,1970-01-01 07:00:00,10.4,15.1,355.9028,31.77,K,,,0.0,Tidak Hujan
2365,2020-06-11 00:00:00,3.2 drjt,0.5,-0.8,-4.3,1970-01-01 07:00:00,1970-01-01 07:00:00,18.9,37.8,126.34754,25.8,K,,,0.5,Hujan Ringan
2366,2020-06-12 00:00:00,1.9,-0.7,-1.8,-6.2,1970-01-01 07:00:00,1970-01-01 07:00:00,23.3,34.2,148.42223,19.07,K,,,0.0,Tidak Hujan
2367,2020-06-13 00:00:00,5.6,-2.8,1.0,-7.6,1970-01-01 07:00:00,1970-01-01 07:00:00,19.5,26.3,66.70178,31.07,K,,,0.0,Tidak Hujan
2368,2020-06-14 00:00:00,6.3,2.0,1.1,-4.6,1970-01-01 07:00:00,1970-01-01 07:00:00,35.6,48.6,105.54928,33.31,K,,,0.0,Tidak Hujan
2369,2020-06-15 00:00:00,2.0,-1.0,-1.0,-4.2,1970-01-01 07:00:00,1970-01-01 07:00:00,9.4,14.4,202.70493,25.7,K,,,0.0,Tidak Hujan
2370,2020-06-16 00:00:00,0.2,-2.0,-2.9,-6.3,1970-01-01 07:00:00,1970-01-01 07:00:00,12.6,17.3,313.2643,23.04,K,,,0.0,Tidak Hujan
2371,2020-06-17 00:00:00,0.7,-1.5,-1.6,-4.7,1970-01-01 07:00:00,1970-01-01 07:00:00,10.6,15.5,267.0263,26.46,K,,,0.0,Tidak Hujan
2372,2020-06-18 00:00:00,2.4,-1.4,0.1,-5.8,1970-01-01 07:00:00,1970-01-01 07:00:00,11.9,15.8,41.966583,32.41,K,,,0.0,Tidak Hujan
2373,2020-06-19 00:00:00,3.7,0.3,0.8,-4.5,1970-01-01 07:00:00,1970-01-01 07:00:00,14.1,18.7,59.87866,33.27,K,,,0.0,Tidak Hujan
2374,2020-06-20 00:00:00,5.3,1.2,1.1,-3.3,1970-01-01 07:00:00,1970-01-01 07:00:00,20.6,28.1,100.6873,32.92,K,,,0.0,Tidak Hujan
2375,2020-06-21 00:00:00,4.8 derajat,1.1,2.3,-4.0,1970-01-01 07:00:00,1970-01-01 07:00:00,18.1,23.0,73.90106,33.24,K,,,0.0,Tidak Hujan
2376,2020-06-22 00:00:00,5.5 drjt,1.3,3.1,-3.3,1970-01-01 07:00:00,1970-01-01 07:00:00,14.7,18.7,87.15912,31.92,K,,,0.0,Tidak Hujan
2377,2020-06-23 00:00:00,5.5,0.9,3.2,-3.2,1970-01-01 07:00:00,1970-01-01 07:00:00,10.8,13.0,43.472546,31.66,K,,,0.0,Tidak Hujan
2378,2020-06-24 00:00:00,3.0,0.5,1.0,-2.5,1970-01-01 07:00:00,1970-01-01 07:00:00,7.2,10.1,200.9427,29.52,K,,,0.0,Tidak Hujan
2379,2020-06-25 00:00:00,2.8,1.5,0.6,-1.2,1970-01-01 07:00:00,1970-01-01 07:00:00,5.1,6.5,121.19504,25.47,K,,,0.0,Tidak Hujan
2380,2020-06-26 00:00:00,3.7,0.6,1.5,-2.6,1970-01-01 07:00:00,1970-01-01 07:00:00,7.7,9.4,1.3260177,26.98,K,,,0.0,Tidak Hujan
2381,2020-06-27 00:00:00,3.5,0.2,1.1,-2.6,1970-01-01 07:00:00,1970-01-01 07:00:00,6.2,9.0,338.1985,27.37,K,,,0.0,Tidak Hujan
2382,2020-06-28 00:00:00,6.7,1.7,2.5,-1.9,1970-01-01 07:00:00,1970-01-01 07:00:00,15.7,16.9,80.862206,31.09,K,,,0.0,Tidak Hujan
2383,2020-06-29 00:00:00,7.5,2.6,3.5,-0.2,1970-01-01 07:00:00,1970-01-01 07:00:00,16.1,21.2,111.552025,29.25,K,,,0.0,Tidak Hujan
2384,2020-06-30 00:00:00,5.6,2.4,4.0,-1.6,1970-01-01 07:00:00,1970-01-01 07:00:00,15.6,20.5,104.78277,23.51,K,,,0.0,Tidak Hujan
2385,2020-07-01 00:00:00,5.4,2.6,3.6,-0.5,1970-01-01 07:00:00,1970-01-01 07:00:00,7.5,11.2,358.40002,29.63,K,,,0.0,Tidak Hujan
2386,2020-07-02 00:00:00,4.2,2.2,1.4,-1.2,1970-01-01 07:00:00,1970-01-01 07:00:00,12.0,16.9,348.17612,27.48,K,,,0.0,Tidak Hujan
2387,2020-07-03 00:00:00,4.1 drjt,2.8,1.9,-0.0,1970-01-01 07:00:00,1970-01-01 07:00:00,6.3,8.3,129.85205,25.74,K,,,0.0,Tidak Hujan
2388,2020-07-04 00:00:00,4.4,2.8,2.1,-0.6,1970-01-01 07:00:00,1970-01-01 07:00:00,13.3,16.6,147.88881,20.1,K,,,0.0,Tidak Hujan
2389,2020-07-05 00:00:00,5.5,3.4,3.1,0.3,1970-01-01 07:00:00,1970-01-01 07:00:00,10.5,14.0,102.8244,23.52,K,,,0.0,Tidak Hujan
2390,2020-07-06 00:00:00,6.7,3.4,4.5,-1.1,1970-01-01 07:00:00,1970-01-01 07:00:00,18.1,23.4,77.03124,29.53,K,,,0.0,Tidak Hujan
2391,2020-07-07 00:00:00,6.7,3.3,4.6,-0.7,1970-01-01 07:00:00,1970-01-01 07:00:00,20.5,24.1,92.03421,29.99,K,,,0.0,Tidak Hujan
2392,2020-07-08 00:00:00,6.7,5.2,2.7,-0.1,1970-01-01 07:00:00,1970-01-01 07:00:00,23.7,32.0,105.147194,30.28,K,,,0.0,Tidak Hujan
2393,2020-07-09 00:00:00,7.5,6.2,2.6,0.3,1970-01-01 07:00:00,1970-01-01 07:00:00,32.8,44.3,112.0744,30.83,K,,,0.0,Tidak Hujan
2394,2020-07-10 00:00:00,7.1 derajat,3.4,4.0,-0.2,1970-01-01 07:00:00,1970-01-01 07:00:00,17.1,25.2,130.04669,21.91,K,,,0.0,Tidak Hujan
2395,2020-07-11 00:00:00,6.3,4.3,3.8,-0.5,1970-01-01 07:00:00,1970-01-01 07:00:00,23.2,32.0,127.884026,21.96,K,,,0.4,Hujan Ringan
2396,2020-07-12 00:00:00,8.0,3.7,5.7,0.7,1970-01-01 07:00:00,1970-01-01 07:00:00,8.2,11.5,347.05115,28.25,K,,,0.0,Tidak Hujan
2397,2020-07-13 00:00:00,4.1,1.7,1.4,-0.8,1970-01-01 07:00:00,1970-01-01 07:00:00,10.1,12.2,141.00908,23.95,K,,,0.0,Tidak Hujan
2398,2020-07-14 00:00:00,4.5 drjt,3.7,1.5,-2.6,1970-01-01 07:00:00,1970-01-01 07:00:00,35.7,47.5,153.77501,15.26,K,,,2.1000001,Hujan Ringan
2399,2020-07-15 00:00:00,5.9,4.3,2.5,-2.4,1970-01-01 07:00:00,1970-01-01 07:00:00,35.7,48.6,140.64554,14.25,K,,,6.1000004,Hujan Ringan
2400,2020-07-16 00:00:00,6.1,4.1,3.2,0.0,1970-01-01 07:00:00,1970-01-01 07:00:00,15.7,20.5,99.48651,24.03,K,,,0.0,Tidak Hujan
2401,2020-07-17 00:00:00,5.9,4.6,2.5,-0.4,1970-01-01 07:00:00,1970-01-01 07:00:00,19.5,25.9,90.44893,28.02,K,,,0.0,Tidak Hujan
2402,2020-07-18 00:00:00,6.2,4.0,2.5,-1.0,1970-01-01 07:00:00,1970-01-01 07:00:00,18.8,23.4,82.47325,27.34,K,,,0.0,Tidak Hujan
2403,2020-07-19 00:00:00,6.9,5.9,2.6,0.4,1970-01-01 07:00:00,1970-01-01 07:00:00,26.0,33.5,103.23342,27.29,K,,,0.0,Tidak Hujan
2404,2020-07-20 00:00:00,6.2,4.4,2.6,-0.5,1970-01-01 07:00:00,1970-01-01 07:00:00,19.0,25.2,87.54838,27.48,K,,,0.0,Tidak Hujan
2405,2020-07-21 00:00:00,6.2,4.7,2.9,1.1,1970-01-01 07:00:00,1970-01-01 07:00:00,12.1,14.4,97.61269,22.82,K,,,0.0,Tidak Hujan
2406,2020-07-22 00:00:00,6.4,3.9,3.2,-0.0,1970-01-01 07:00:00,1970-01-01 07:00:00,14.2,18.4,87.828316,24.58,K,,,0.0,Tidak Hujan
2407,2020-07-23 00:00:00,7.0,5.6,4.0,1.7,1970-01-01 07:00:00,1970-01-01 07:00:00,17.3,23.4,84.991745,27.23,K,,,0.0,Tidak Hujan
2408,2020-07-24 00:00:00,7.4,4.3,4.3,0.9,1970-01-01 07:00:00,1970-01-01 07:00:00,13.8,18.0,119.05451,25.35,K,,,0.0,Tidak Hujan
2409,2020-07-25 00:00:00,6.2 drjt,4.2,1.8,0.4,1970-01-01 07:00:00,1970-01-01 07:00:00,25.3,29.2,144.83519,14.4,K,,,2.7,Hujan Ringan
2410,2020-07-26 00:00:00,6.4,3.4,3.0,-0.9,1970-01-01 07:00:00,1970-01-01 07:00:00,18.7,25.9,99.53655,19.84,K,,,0.0,Tidak Hujan
2411,2020-07-27 00:00:00,7.9,3.6,5.7,-0.3,1970-01-01 07:00:00,1970-01-01 07:00:00,26.4,31.7,86.65002,26.19,K,,,0.0,Tidak Hujan
2412,2020-07-28 00:00:00,6.4,3.1,3.0,-0.2,1970-01-01 07:00:00,1970-01-01 07:00:00,16.3,20.2,117.11853,25.04,K,,,0.0,Tidak Hujan
2413,2020-07-29 00:00:00,5.3 derajat,3.5,2.6,0.5,1970-01-01 07:00:00,1970-01-01 07:00:00,12.3,15.8,133.68695,19.24,K,,,0.0,Tidak Hujan
2414,2020-07-30 00:00:00,6.0,1.5,4.0,-2.1,1970-01-01 07:00:00,1970-01-01 07:00:00,8.7,13.0,105.317795,23.12,K,,,0.0,Tidak Hujan
2415,2020-07-31 00:00:00,5.1 derajat celcius,3.0,1.4,-2.7,1970-01-01 07:00:00,1970-01-01 07:00:00,21.3,28.1,97.92059,21.81,K,,,0.0,Tidak Hujan
2416,2020-08-01 00:00:00,6.0,1.5,2.9,-3.0,1970-01-01 07:00:00,1970-01-01 07:00:00,13.6,18.0,78.03942,23.84,K,,,0.0,Tidak Hujan
2417,2020-08-02 00:00:00,5.1,1.7,2.6,-2.7,1970-01-01 07:00:00,1970-01-01 07:00:00,12.7,16.6,75.442856,23.54,K,,,0.0,Tidak Hujan
2418,2020-08-03 00:00:00,4.9,3.8,1.8,-0.6,1970-01-01 07:00:00,1970-01-01 07:00:00,24.0,34.2,144.11246,14.38,K,,,3.3000002,Hujan Ringan
2419,2020-08-04 00:00:00,4.5,1.1,1.0,-2.0,1970-01-01 07:00:00,1970-01-01 07:00:00,25.1,34.9,154.6121,13.91,K,,,5.3999996,Hujan Ringan
2420,2020-08-05 00:00:00,3.2 drjt,1.3,0.7,-2.1,1970-01-01 07:00:00,1970-01-01 07:00:00,8.0,9.7,125.671715,21.69,K,,,0.0,Tidak Hujan
2421,2020-08-06 00:00:00,4.3,1.6,1.5,-1.8,1970-01-01 07:00:00,1970-01-01 07:00:00,8.8,11.2,84.89794,21.02,K,,,0.0,Tidak Hujan
2422,2020-08-07 00:00:00,4.2,1.8,2.1,-1.3,1970-01-01 07:00:00,1970-01-01 07:00:00,17.0,20.5,153.2395,18.08,K,,,0.0,Tidak Hujan
2423,2020-08-08 00:00:00,5.4,0.4,1.5,-4.2,1970-01-01 07:00:00,1970-01-01 07:00:00,14.8,18.7,46.62043,21.95,K,,,0.0,Tidak Hujan
2424,2020-08-09 00:00:00,6.0,3.2,0.9,-3.3,1970-01-01 07:00:00,1970-01-01 07:00:00,30.0,37.4,118.272484,21.93,K,,,0.0,Tidak Hujan
2425,2020-08-10 00:00:00,5.6,3.2,0.6,-2.6,1970-01-01 07:00:00,1970-01-01 07:00:00,29.3,38.2,108.69567,21.69,K,,,0.0,Tidak Hujan
2426,2020-08-11 00:00:00,4.8,2.5,0.6,-1.2,1970-01-01 07:00:00,1970-01-01 07:00:00,21.0,29.2,133.85783,16.84,K,,,0.0,Tidak Hujan
2427,2020-08-12 00:00:00,4.1,-0.4,1.0,-5.0,1970-01-01 07:00:00,1970-01-01 07:00:00,12.8,17.6,41.070927,18.06,K,,,0.0,Tidak Hujan
2428,2020-08-13 00:00:00,4.5,2.5,0.2,-3.8,2020-08-13 11:32:25,2020-08-14 10:14:45,41.4,59.4,153.92664,11.39,K,,,9.900001,Hujan Sedang
2429,2020-08-14 00:00:00,4.7,3.6,0.6,-2.2,2020-08-14 11:54:33,2020-08-15 09:52:14,34.3,51.1,138.27304,11.82,K,,,7.799999,Hujan Sedang
2430,2020-08-15 00:00:00,6.3,2.9,1.0,-3.8,2020-08-15 12:10:40,2020-08-16 09:35:43,30.0,43.6,87.12746,19.43,K,,,0.0,Tidak Hujan
2431,2020-08-16 00:00:00,7.2 drjt,4.0,1.7,-3.3,2020-08-16 12:24:04,2020-08-17 09:21:54,36.6,51.1,115.400795,18.35,K,,,0.0,Tidak Hujan
2432,2020-08-17 00:00:00,5.9 derajat,2.4,1.5,-3.0,2020-08-17 12:35:49,2020-08-18 09:09:44,23.2,35.6,108.00694,15.35,K,,,0.0,Tidak Hujan
2433,2020-08-18 00:00:00,7.5,6.0,2.6,0.9,2020-08-18 12:46:27,2020-08-19 08:58:40,20.9,27.7,93.33464,10.0,K,,,0.0,Tidak Hujan
2434,2020-08-19 00:00:00,9.1,6.5,4.2,1.7,2020-08-19 12:56:13,2020-08-20 08:48:27,27.5,43.6,111.74147,8.14,K,,,11.9,Hujan Sedang
2435,2020-08-20 00:00:00,9.4,7.7,4.3,2.6,2020-08-20 13:05:20,2020-08-21 08:38:52,25.8,35.6,103.64835,12.08,K,,,4.2,Hujan Ringan
2436,2020-08-21 00:00:00,7.9,4.9,4.3,1.3,2020-08-21 13:13:56,2020-08-22 08:29:48,21.4,29.9,98.99468,12.25,K,,,0.0,Tidak Hujan
2437,2020-08-22 00:00:00,6.3,3.6,3.9,1.3,2020-08-22 13:22:10,2020-08-23 08:21:04,6.7,9.0,17.98157,12.63,K,,,0.0,Tidak Hujan
2438,2020-08-23 00:00:00,6.4,4.2,3.4,0.8,2020-08-23 13:30:05,2020-08-24 08:12:38,16.2,17.6,113.053474,7.8,K,,,6.7,Hujan Ringan
2439,2020-08-24 00:00:00,4.5,3.3,2.7,0.3,2020-08-24 13:37:44,2020-08-25 08:04:27,14.5,18.0,130.35974,4.67,K,,,5.3999987,Hujan Ringan
2440,2020-08-25 00:00:00,3.2,2.1,0.7,-0.9,2020-08-25 13:45:08,2020-08-26 07:56:28,9.8,13.7,358.74924,8.35,K,,,0.0,Tidak Hujan
2441,2020-08-26 00:00:00,3.6,2.7,1.0,0.1,2020-08-26 13:52:20,2020-08-27 07:48:42,8.4,11.2,121.80426,9.49,K,,,0.0,Tidak Hujan
2442,2020-08-27 00:00:00,5.2 drjt,3.6,0.9,-0.0,2020-08-27 13:59:21,2020-08-28 07:41:05,18.1,22.0,135.78249,7.5,K,,,0.6,Hujan Ringan
2443,2020-08-28 00:00:00,5.4,3.3,1.1,-1.4,2020-08-28 14:06:11,2020-08-29 07:33:38,18.8,24.1,105.30088,11.48,K,,,0.0,Tidak Hujan
2444,2020-08-29 00:00:00,4.4,3.5,0.2,-2.6,2020-08-29 14:12:53,2020-08-30 07:26:19,23.7,36.7,76.13894,14.43,K,,,0.0,Tidak Hujan
2445,2020-08-30 00:00:00,4.2,2.6,-0.2,-2.9,2020-08-30 14:19:25,2020-08-31 07:19:09,22.7,31.0,137.33328,12.13,K,,,0.0,Tidak Hujan
2446,2020-08-31 00:00:00,3.3,-0.6,0.4,-4.9,2020-08-31 14:25:50,2020-09-01 07:12:05,10.5,14.8,93.65713,11.76,K,,,0.0,Tidak Hujan
2447,2020-09-01 00:00:00,2.0,0.3,-0.7,-3.3,2020-09-01 14:32:08,2020-09-02 07:05:08,11.2,13.7,117.680984,9.76,K,,,0.4,Tidak Hujan
2448,2020-09-02 00:00:00,2.1,0.1,-0.5,-2.5,2020-09-02 14:38:19,2020-09-03 06:58:17,6.9,10.1,325.7995,9.16,K,,,0.0,Tidak Hujan
2449,2020-09-03 00:00:00,2.2,1.1,-1.2,-4.2,2020-09-03 14:44:24,2020-09-04 06:51:32,25.8,33.1,133.66783,6.43,K,,,1.4000001,Hujan Ringan
2450,2020-09-04 00:00:00,2.2,-2.9,-3.5,-8.5,2020-09-04 14:50:24,2020-09-05 06:44:52,22.2,30.6,80.11354,9.12,K,,,0.3,Hujan Ringan
2451,2020-09-05 00:00:00,-0.9 derajat,-4.1,-4.7,-9.3,2020-09-05 14:56:17,2020-09-06 06:38:18,14.1,19.1,68.74535,12.18,K,,,0.0,Tidak Hujan
2452,2020-09-06 00:00:00,-1.4,-4.6,-6.7,-9.1,2020-09-06 15:02:06,2020-09-07 06:31:49,17.9,22.0,94.10273,11.08,K,,,0.0,Tidak Hujan
2453,2020-09-07 00:00:00,-0.2 drjt,-3.1,-5.7,-8.9,2020-09-07 15:07:50,2020-09-08 06:25:25,20.0,26.3,106.656006,9.65,K,,,0.0,Tidak Hujan
2454,2020-09-08 00:00:00,0.7,-0.4,-4.2,-6.0,2020-09-08 15:13:29,2020-09-09 06:19:06,22.7,30.2,141.10316,8.14,K,,,0.9000001,Hujan Ringan
2455,2020-09-09 00:00:00,0.9,-4.0,-4.0,-9.9,2020-09-09 15:19:04,2020-09-10 06:12:51,19.4,36.0,92.04537,9.43,K,,,0.0,Tidak Hujan
2456,2020-09-10 00:00:00,0.4,-5.4,-4.7,-11.0,2020-09-10 15:24:35,2020-09-11 06:06:40,28.9,39.6,119.58235,9.56,K,,,0.0,Tidak Hujan
2457,2020-09-11 00:00:00,0.5,-0.4,-4.6,-6.7,2020-09-11 15:30:05,2020-09-12 06:00:30,28.0,37.8,139.0375,5.67,K,,,0.2,Hujan Ringan
2458,2020-09-12 00:00:00,0.2,-4.3,-6.4,-13.6,2020-09-12 15:35:34,2020-09-13 05:54:20,41.1,41.0,94.79432,7.95,K,,,0.0,Tidak Hujan
2459,2020-09-13 00:00:00,-0.2,-5.2,-5.9,-11.5,2020-09-13 15:41:01,2020-09-14 05:48:10,27.3,34.6,127.8453,6.97,K,,,0.0,Tidak Hujan
2460,2020-09-14 00:00:00,-0.1,-2.5,-6.3,-8.6,2020-09-14 15:46:28,2020-09-15 05:42:01,29.0,37.4,118.77408,6.49,K,,,0.0,Tidak Hujan
2461,2020-09-15 00:00:00,-1.8,-5.4,-7.5,-12.4,2020-09-15 15:51:53,2020-09-16 05:35:52,28.5,37.8,80.32267,8.85,K,,,0.0,Tidak Hujan
2462,2020-09-16 00:00:00,-1.5,-4.5,-7.1,-10.2,2020-09-16 15:57:17,2020-09-17 05:29:44,18.3,26.6,114.7089,8.56,K,,,0.0,Tidak Hujan
2463,2020-09-17 00:00:00,-0.2,-3.8,-5.7,-8.3,2020-09-17 16:02:41,2020-09-18 05:23:37,23.3,40.3,147.12923,6.47,K,,,0.1,Tidak Hujan
